date,city,state,qty_cases,qty_deaths,ibge_id
2020-03-31,SAO GONCALO,RJ,9,0,3304904
2020-04-01,SAO GONCALO,RJ,11,1,3304904
2020-03-30,SAO JOAO DE MERITI,RJ,1,0,3305109
2020-03-31,SAO JOAO DE MERITI,RJ,1,0,3305109
2020-04-01,SAO JOAO DE MERITI,RJ,2,0,3305109
2020-03-31,SAO PEDRO DA ALDEIA,RJ,1,0,3305208
2020-04-01,SAO PEDRO DA ALDEIA,RJ,1,0,3305208
2020-03-29,SEROPEDICA,RJ,1,0,3305554
2020-03-30,SEROPEDICA,RJ,1,0,3305554
2020-03-31,SEROPEDICA,RJ,1,0,3305554
2020-04-01,SEROPEDICA,RJ,1,0,3305554
2020-03-30,TERESOPOLIS,RJ,1,0,3305802
2020-03-31,TERESOPOLIS,RJ,1,0,3305802
2020-04-01,TERESOPOLIS,RJ,1,0,3305802
2020-03-25,VALENCA,RJ,1,0,3306107
2020-03-26,VALENCA,RJ,1,0,3306107
2020-03-27,VALENCA,RJ,1,0,3306107
2020-03-28,VALENCA,RJ,1,0,3306107
2020-03-29,VALENCA,RJ,1,0,3306107
2020-03-30,VALENCA,RJ,1,0,3306107
2020-03-31,VALENCA,RJ,1,0,3306107
2020-04-01,VALENCA,RJ,1,0,3306107
2020-03-24,VOLTA REDONDA,RJ,4,0,3306305
2020-03-25,VOLTA REDONDA,RJ,6,0,3306305
2020-03-26,VOLTA REDONDA,RJ,7,0,3306305
2020-03-27,VOLTA REDONDA,RJ,9,1,3306305
2020-03-28,VOLTA REDONDA,RJ,11,1,3306305
2020-03-29,VOLTA REDONDA,RJ,11,1,3306305
2020-03-30,VOLTA REDONDA,RJ,11,1,3306305
2020-03-31,VOLTA REDONDA,RJ,12,1,3306305
2020-04-01,VOLTA REDONDA,RJ,12,1,3306305
2020-04-01,undefined,RJ,0,0,-1
2020-03-29,ACU,RN,1,0,2400208
2020-03-30,ACU,RN,1,0,2400208
2020-03-31,ACU,RN,1,0,2400208
2020-04-01,ACU,RN,1,0,2400208
2020-04-01,ACU,RN,1,0,2400208
2020-03-30,APODI,RN,1,0,2401008
2020-03-31,APODI,RN,1,0,2401008
2020-04-01,APODI,RN,1,0,2401008
2020-03-29,CAICO,RN,1,0,2402006
2020-03-30,CAICO,RN,1,0,2402006
2020-03-31,CAICO,RN,1,0,2402006
2020-04-01,CAICO,RN,1,0,2402006
2020-03-30,CARNAUBAIS,RN,1,0,2402501
2020-03-31,CARNAUBAIS,RN,1,0,2402501
2020-04-01,CARNAUBAIS,RN,1,0,2402501
2020-04-01,CEARA MIRIM,RN,1,0,2402600
2020-03-30,LUIS GOMES,RN,1,0,2407005
2020-03-31,LUIS GOMES,RN,1,0,2407005
2020-04-01,LUIS GOMES,RN,1,0,2407005
2020-03-28,MACAIBA,RN,1,0,2407104
2020-03-29,MACAIBA,RN,1,0,2407104
2020-03-30,MACAIBA,RN,1,0,2407104
2020-03-31,MACAIBA,RN,1,0,2407104
2020-04-01,MACAIBA,RN,1,0,2407104
2020-03-28,MONTE ALEGRE,RN,1,0,2407807
2020-03-29,MONTE ALEGRE,RN,1,0,2407807
2020-03-30,MONTE ALEGRE,RN,1,0,2407807
2020-03-31,MONTE ALEGRE,RN,1,0,2407807
2020-04-01,MONTE ALEGRE,RN,1,0,2407807
2020-03-21,MOSSORO,RN,1,0,2408003
2020-03-22,MOSSORO,RN,1,0,2408003
2020-03-23,MOSSORO,RN,1,0,2408003
2020-03-24,MOSSORO,RN,1,0,2408003
2020-03-25,MOSSORO,RN,1,0,2408003
2020-03-26,MOSSORO,RN,2,0,2408003
2020-03-27,MOSSORO,RN,5,0,2408003
2020-03-28,MOSSORO,RN,14,0,2408003
2020-03-29,MOSSORO,RN,16,1,2408003
2020-03-30,MOSSORO,RN,16,1,2408003
2020-03-31,MOSSORO,RN,17,1,2408003
2020-04-01,MOSSORO,RN,20,1,2408003
2020-03-12,NATAL,RN,0,0,2408102
2020-03-13,NATAL,RN,0,0,2408102
2020-03-14,NATAL,RN,0,0,2408102
2020-03-15,NATAL,RN,1,0,2408102
2020-03-16,NATAL,RN,1,0,2408102
2020-03-17,NATAL,RN,1,0,2408102
2020-03-18,NATAL,RN,1,0,2408102
2020-03-19,NATAL,RN,1,0,2408102
2020-03-20,NATAL,RN,1,0,2408102
2020-03-21,NATAL,RN,6,0,2408102
2020-03-22,NATAL,RN,6,0,2408102
2020-03-23,NATAL,RN,9,0,2408102
2020-03-24,NATAL,RN,9,0,2408102
2020-03-25,NATAL,RN,9,0,2408102
2020-03-26,NATAL,RN,13,0,2408102
2020-03-27,NATAL,RN,19,0,2408102
2020-03-28,NATAL,RN,22,0,2408102
2020-03-29,NATAL,RN,34,0,2408102
2020-03-30,NATAL,RN,37,0,2408102
2020-03-31,NATAL,RN,43,0,2408102
2020-04-01,NATAL,RN,48,1,2408102
2020-03-21,PARNAMIRIM,RN,2,0,2403251
2020-03-22,PARNAMIRIM,RN,2,0,2403251
2020-03-23,PARNAMIRIM,RN,3,0,2403251
2020-03-24,PARNAMIRIM,RN,4,0,2403251
2020-03-25,PARNAMIRIM,RN,4,0,2403251
2020-03-26,PARNAMIRIM,RN,4,0,2403251
2020-03-27,PARNAMIRIM,RN,4,0,2403251
2020-03-28,PARNAMIRIM,RN,6,0,2403251
2020-03-29,PARNAMIRIM,RN,9,0,2403251
2020-03-30,PARNAMIRIM,RN,10,0,2403251
2020-03-31,PARNAMIRIM,RN,10,0,2403251
2020-04-01,PARNAMIRIM,RN,11,0,2403251
2020-03-28,PASSA E FICA,RN,1,0,2409100
2020-03-29,PASSA E FICA,RN,1,0,2409100
2020-03-30,PASSA E FICA,RN,1,0,2409100
2020-03-31,PASSA E FICA,RN,1,0,2409100
2020-04-01,PASSA E FICA,RN,1,0,2409100
2020-03-29,SAO GONCALO DO AMARANTE,RN,1,0,2412005
2020-03-30,SAO GONCALO DO AMARANTE,RN,2,0,2412005
2020-03-31,SAO GONCALO DO AMARANTE,RN,2,0,2412005
2020-04-01,SAO GONCALO DO AMARANTE,RN,1,0,2412005
2020-03-29,SAO JOSE DE MIPIBU,RN,1,0,2412203
2020-03-30,SAO JOSE DE MIPIBU,RN,1,0,2412203
2020-03-31,SAO JOSE DE MIPIBU,RN,1,0,2412203
2020-04-01,SAO JOSE DE MIPIBU,RN,1,0,2412203
2020-03-29,TIBAU,RN,1,0,2411056
2020-03-30,TIBAU,RN,1,0,2411056
2020-03-31,TIBAU,RN,1,0,2411056
2020-04-01,TIBAU,RN,1,0,2411056
2020-04-01,undefined,RN,2,0,-1
2020-03-30,JARU,RO,1,0,1100114
2020-03-31,JARU,RO,1,0,1100114
2020-04-01,JARU,RO,1,0,1100114
2020-03-21,JI PARANA,RO,1,0,1100122
2020-03-22,JI PARANA,RO,1,0,1100122
2020-03-23,JI PARANA,RO,1,0,1100122
2020-03-24,JI PARANA,RO,1,0,1100122
2020-03-25,JI PARANA,RO,1,0,1100122
2020-03-26,JI PARANA,RO,1,0,1100122
2020-03-27,JI PARANA,RO,1,0,1100122
2020-03-28,JI PARANA,RO,1,0,1100122
2020-03-29,JI PARANA,RO,1,0,1100122
2020-03-30,JI PARANA,RO,1,0,1100122
2020-03-31,JI PARANA,RO,1,0,1100122
2020-04-01,JI PARANA,RO,1,0,1100122
2020-03-21,PORTO VELHO,RO,2,0,1100205
2020-03-22,PORTO VELHO,RO,2,0,1100205
2020-03-23,PORTO VELHO,RO,2,0,1100205
2020-03-24,PORTO VELHO,RO,2,0,1100205
2020-03-25,PORTO VELHO,RO,4,0,1100205
2020-03-26,PORTO VELHO,RO,5,0,1100205
2020-03-27,PORTO VELHO,RO,5,0,1100205
2020-03-28,PORTO VELHO,RO,5,0,1100205
2020-03-29,PORTO VELHO,RO,5,0,1100205
2020-03-30,PORTO VELHO,RO,6,1,1100205
2020-03-31,PORTO VELHO,RO,7,1,1100205
2020-04-01,PORTO VELHO,RO,7,1,1100205
2020-03-21,BOA VISTA,RR,2,0,1400100
2020-03-22,BOA VISTA,RR,2,0,1400100
2020-03-23,BOA VISTA,RR,2,0,1400100
2020-03-24,BOA VISTA,RR,8,0,1400100
2020-03-25,BOA VISTA,RR,8,0,1400100
2020-03-26,BOA VISTA,RR,10,0,1400100
2020-03-27,BOA VISTA,RR,10,0,1400100
2020-03-28,BOA VISTA,RR,14,0,1400100
2020-03-29,BOA VISTA,RR,14,0,1400100
2020-03-30,BOA VISTA,RR,14,0,1400100
2020-03-31,BOA VISTA,RR,20,0,1400100
2020-04-01,BOA VISTA,RR,19,0,1400100
2020-03-27,BONFIM,RR,2,0,1400159
2020-03-28,BONFIM,RR,2,0,1400159
2020-03-29,BONFIM,RR,2,0,1400159
2020-03-30,BONFIM,RR,2,0,1400159
2020-03-31,BONFIM,RR,2,0,1400159
2020-04-01,BONFIM,RR,3,0,1400159
2020-04-01,ALEGRETE,RS,1,0,4300406
2020-03-19,ALVORADA,RS,1,0,4300604
2020-03-20,ALVORADA,RS,1,0,4300604
2020-03-21,ALVORADA,RS,2,0,4300604
2020-03-22,ALVORADA,RS,2,0,4300604
2020-03-23,ALVORADA,RS,2,0,4300604
2020-03-24,ALVORADA,RS,2,0,4300604
2020-03-25,ALVORADA,RS,2,0,4300604
2020-03-26,ALVORADA,RS,2,0,4300604
2020-03-27,ALVORADA,RS,2,0,4300604
2020-03-28,ALVORADA,RS,2,0,4300604
2020-03-29,ALVORADA,RS,2,0,4300604
2020-03-30,ALVORADA,RS,2,0,4300604
2020-03-31,ALVORADA,RS,2,0,4300604
2020-04-01,ALVORADA,RS,2,0,4300604
2020-03-24,ANTA GORDA,RS,1,0,4300703
2020-03-25,ANTA GORDA,RS,2,0,4300703
2020-03-26,ANTA GORDA,RS,2,0,4300703
2020-03-27,ANTA GORDA,RS,2,0,4300703
2020-03-28,ANTA GORDA,RS,2,0,4300703
2020-03-29,ANTA GORDA,RS,2,0,4300703
2020-03-30,ANTA GORDA,RS,2,0,4300703
2020-03-31,ANTA GORDA,RS,2,0,4300703
2020-04-01,ANTA GORDA,RS,2,0,4300703
2020-03-19,BAGE,RS,2,0,4301602
2020-03-20,BAGE,RS,2,0,4301602
2020-03-21,BAGE,RS,3,0,4301602
2020-03-22,BAGE,RS,3,0,4301602
2020-03-23,BAGE,RS,7,0,4301602
2020-03-24,BAGE,RS,7,0,4301602
2020-03-25,BAGE,RS,7,0,4301602
2020-03-26,BAGE,RS,8,0,4301602
2020-03-27,BAGE,RS,9,0,4301602
2020-03-28,BAGE,RS,9,0,4301602
2020-03-29,BAGE,RS,9,0,4301602
2020-03-30,BAGE,RS,15,0,4301602
2020-03-31,BAGE,RS,15,0,4301602
2020-04-01,BAGE,RS,15,0,4301602
2020-03-18,BENTO GONCALVES,RS,1,0,4302105
2020-03-19,BENTO GONCALVES,RS,1,0,4302105
2020-03-20,BENTO GONCALVES,RS,1,0,4302105
2020-03-21,BENTO GONCALVES,RS,3,0,4302105
2020-03-22,BENTO GONCALVES,RS,3,0,4302105
2020-03-23,BENTO GONCALVES,RS,3,0,4302105
2020-03-24,BENTO GONCALVES,RS,2,0,4302105
2020-03-25,BENTO GONCALVES,RS,3,0,4302105
2020-03-26,BENTO GONCALVES,RS,3,0,4302105
2020-03-27,BENTO GONCALVES,RS,2,0,4302105
2020-03-28,BENTO GONCALVES,RS,2,0,4302105
2020-03-29,BENTO GONCALVES,RS,2,0,4302105
2020-03-30,BENTO GONCALVES,RS,3,0,4302105
2020-03-31,BENTO GONCALVES,RS,3,0,4302105
2020-04-01,BENTO GONCALVES,RS,2,0,4302105
2020-03-27,CACHOEIRA DO SUL,RS,1,0,4303004
2020-03-28,CACHOEIRA DO SUL,RS,1,0,4303004
2020-03-29,CACHOEIRA DO SUL,RS,1,0,4303004
2020-03-30,CACHOEIRA DO SUL,RS,1,0,4303004
2020-03-31,CACHOEIRA DO SUL,RS,1,0,4303004
2020-04-01,CACHOEIRA DO SUL,RS,1,0,4303004
2020-03-31,CACHOEIRINHA,RS,1,0,4303103
2020-04-01,CACHOEIRINHA,RS,1,0,4303103
2020-03-24,CAMAQUA,RS,1,0,4303509
2020-03-10,CAMPO BOM,RS,1,0,4303905
2020-03-11,CAMPO BOM,RS,1,0,4303905
2020-03-12,CAMPO BOM,RS,1,0,4303905
2020-03-13,CAMPO BOM,RS,1,0,4303905
2020-03-14,CAMPO BOM,RS,1,0,4303905
2020-03-15,CAMPO BOM,RS,1,0,4303905
2020-03-16,CAMPO BOM,RS,1,0,4303905
2020-03-17,CAMPO BOM,RS,1,0,4303905
2020-03-18,CAMPO BOM,RS,2,0,4303905
2020-03-19,CAMPO BOM,RS,2,0,4303905
2020-03-20,CAMPO BOM,RS,2,0,4303905
2020-03-21,CAMPO BOM,RS,2,0,4303905
2020-03-22,CAMPO BOM,RS,2,0,4303905
2020-03-23,CAMPO BOM,RS,2,0,4303905
2020-03-24,CAMPO BOM,RS,2,0,4303905
2020-03-25,CAMPO BOM,RS,2,0,4303905
2020-03-26,CAMPO BOM,RS,2,0,4303905
2020-03-27,CAMPO BOM,RS,2,0,4303905
2020-03-28,CAMPO BOM,RS,2,0,4303905
2020-03-29,CAMPO BOM,RS,2,0,4303905
2020-03-30,CAMPO BOM,RS,2,0,4303905
2020-03-31,CAMPO BOM,RS,2,0,4303905
2020-04-01,CAMPO BOM,RS,2,0,4303905
2020-03-28,CANGUCU,RS,1,0,4304507
2020-03-29,CANGUCU,RS,1,0,4304507
2020-03-30,CANGUCU,RS,1,0,4304507
2020-03-31,CANGUCU,RS,1,0,4304507
2020-04-01,CANGUCU,RS,1,0,4304507
2020-03-21,CANOAS,RS,2,0,4304606
2020-03-22,CANOAS,RS,3,0,4304606
2020-03-23,CANOAS,RS,5,0,4304606
2020-03-24,CANOAS,RS,5,0,4304606
2020-03-25,CANOAS,RS,6,0,4304606
2020-03-26,CANOAS,RS,6,0,4304606
2020-03-27,CANOAS,RS,7,0,4304606
2020-03-28,CANOAS,RS,7,0,4304606
2020-03-29,CANOAS,RS,8,0,4304606
2020-03-30,CANOAS,RS,8,0,4304606
2020-03-31,CANOAS,RS,8,0,4304606
2020-04-01,CANOAS,RS,8,0,4304606
2020-03-23,CAPAO DA CANOA,RS,1,0,4304630
2020-03-24,CAPAO DA CANOA,RS,2,0,4304630
2020-03-25,CAPAO DA CANOA,RS,2,0,4304630
2020-03-26,CAPAO DA CANOA,RS,2,0,4304630
2020-03-27,CAPAO DA CANOA,RS,2,0,4304630
2020-03-28,CAPAO DA CANOA,RS,2,0,4304630
2020-03-29,CAPAO DA CANOA,RS,2,0,4304630
2020-03-30,CAPAO DA CANOA,RS,2,0,4304630
2020-03-31,CAPAO DA CANOA,RS,2,0,4304630
2020-04-01,CAPAO DA CANOA,RS,2,0,4304630
2020-03-31,CAPAO DO LEAO,RS,1,0,4304663
2020-04-01,CAPAO DO LEAO,RS,1,0,4304663
2020-03-21,CARLOS BARBOSA,RS,1,0,4304804
2020-03-22,CARLOS BARBOSA,RS,1,0,4304804
2020-03-23,CARLOS BARBOSA,RS,1,0,4304804
2020-03-24,CARLOS BARBOSA,RS,1,0,4304804
2020-03-25,CARLOS BARBOSA,RS,1,0,4304804
2020-03-26,CARLOS BARBOSA,RS,1,0,4304804
2020-03-27,CARLOS BARBOSA,RS,1,0,4304804
2020-03-28,CARLOS BARBOSA,RS,1,0,4304804
2020-03-29,CARLOS BARBOSA,RS,1,0,4304804
2020-03-30,CARLOS BARBOSA,RS,1,0,4304804
2020-03-31,CARLOS BARBOSA,RS,1,0,4304804
2020-04-01,CARLOS BARBOSA,RS,1,0,4304804
2020-03-11,CAXIAS DO SUL,RS,1,0,4305108
2020-03-12,CAXIAS DO SUL,RS,1,0,4305108
2020-03-13,CAXIAS DO SUL,RS,1,0,4305108
2020-03-14,CAXIAS DO SUL,RS,1,0,4305108
2020-03-15,CAXIAS DO SUL,RS,1,0,4305108
2020-03-16,CAXIAS DO SUL,RS,2,0,4305108
2020-03-17,CAXIAS DO SUL,RS,2,0,4305108
2020-03-18,CAXIAS DO SUL,RS,2,0,4305108
2020-03-19,CAXIAS DO SUL,RS,2,0,4305108
2020-03-20,CAXIAS DO SUL,RS,2,0,4305108
2020-03-21,CAXIAS DO SUL,RS,2,0,4305108
2020-03-22,CAXIAS DO SUL,RS,2,0,4305108
2020-03-23,CAXIAS DO SUL,RS,2,0,4305108
2020-03-24,CAXIAS DO SUL,RS,2,0,4305108
2020-03-25,CAXIAS DO SUL,RS,3,0,4305108
2020-03-26,CAXIAS DO SUL,RS,3,0,4305108
2020-03-27,CAXIAS DO SUL,RS,6,0,4305108
2020-03-28,CAXIAS DO SUL,RS,6,0,4305108
2020-03-29,CAXIAS DO SUL,RS,6,0,4305108
2020-03-30,CAXIAS DO SUL,RS,13,0,4305108
2020-03-31,CAXIAS DO SUL,RS,13,0,4305108
2020-04-01,CAXIAS DO SUL,RS,13,0,4305108
2020-03-25,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-26,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-27,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-28,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-29,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-30,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-31,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-04-01,CERRO GRANDE DO SUL,RS,1,0,4305173
2020-03-21,CHARQUEADAS,RS,1,0,4305355
2020-03-22,CHARQUEADAS,RS,1,0,4305355
2020-03-23,CHARQUEADAS,RS,1,0,4305355
2020-03-24,CHARQUEADAS,RS,1,0,4305355
2020-03-25,CHARQUEADAS,RS,1,0,4305355
2020-03-26,CHARQUEADAS,RS,1,0,4305355
2020-03-27,CHARQUEADAS,RS,1,0,4305355
2020-03-28,CHARQUEADAS,RS,1,0,4305355
2020-03-29,CHARQUEADAS,RS,1,0,4305355
2020-03-30,CHARQUEADAS,RS,1,0,4305355
2020-03-31,CHARQUEADAS,RS,1,0,4305355
2020-04-01,CHARQUEADAS,RS,1,0,4305355
2020-03-23,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-24,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-25,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-26,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-27,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-28,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-29,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-30,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-31,CRUZEIRO DO SUL,RS,1,0,4306205
2020-04-01,CRUZEIRO DO SUL,RS,1,0,4306205
2020-03-21,DOIS IRMAOS,RS,1,0,4306403
2020-03-22,DOIS IRMAOS,RS,1,0,4306403
2020-03-23,DOIS IRMAOS,RS,1,0,4306403
2020-03-24,DOIS IRMAOS,RS,1,0,4306403
2020-03-25,DOIS IRMAOS,RS,1,0,4306403
2020-03-26,DOIS IRMAOS,RS,1,0,4306403
2020-03-27,DOIS IRMAOS,RS,1,0,4306403
2020-03-28,DOIS IRMAOS,RS,1,0,4306403
2020-03-29,DOIS IRMAOS,RS,1,0,4306403
2020-03-30,DOIS IRMAOS,RS,1,0,4306403
2020-03-31,DOIS IRMAOS,RS,1,0,4306403
2020-04-01,DOIS IRMAOS,RS,1,0,4306403
2020-03-25,DOM PEDRITO,RS,1,0,4306601
2020-03-26,DOM PEDRITO,RS,1,0,4306601
2020-03-27,DOM PEDRITO,RS,1,0,4306601
2020-03-28,DOM PEDRITO,RS,1,0,4306601
2020-03-29,DOM PEDRITO,RS,1,0,4306601
2020-03-30,DOM PEDRITO,RS,1,0,4306601
2020-03-31,DOM PEDRITO,RS,1,0,4306601
2020-04-01,DOM PEDRITO,RS,1,0,4306601
2020-03-21,ELDORADO DO SUL,RS,1,0,4306767
2020-03-22,ELDORADO DO SUL,RS,1,0,4306767
2020-03-23,ELDORADO DO SUL,RS,1,0,4306767
2020-03-24,ELDORADO DO SUL,RS,1,0,4306767
2020-03-25,ELDORADO DO SUL,RS,1,0,4306767
2020-03-26,ELDORADO DO SUL,RS,1,0,4306767
2020-03-27,ELDORADO DO SUL,RS,1,0,4306767
2020-03-28,ELDORADO DO SUL,RS,1,0,4306767
2020-03-29,ELDORADO DO SUL,RS,1,0,4306767
2020-03-30,ELDORADO DO SUL,RS,1,0,4306767
2020-03-31,ELDORADO DO SUL,RS,1,0,4306767
2020-04-01,ELDORADO DO SUL,RS,1,0,4306767
2020-03-19,ERECHIM,RS,1,0,4307005
2020-03-20,ERECHIM,RS,3,0,4307005
2020-03-21,ERECHIM,RS,3,0,4307005
2020-03-22,ERECHIM,RS,3,0,4307005
2020-03-23,ERECHIM,RS,3,0,4307005
2020-03-24,ERECHIM,RS,3,0,4307005
2020-03-25,ERECHIM,RS,3,0,4307005
2020-03-26,ERECHIM,RS,3,0,4307005
2020-03-27,ERECHIM,RS,3,0,4307005
2020-03-28,ERECHIM,RS,3,0,4307005
2020-03-29,ERECHIM,RS,3,0,4307005
2020-03-30,ERECHIM,RS,3,0,4307005
2020-03-31,ERECHIM,RS,3,0,4307005
2020-04-01,ERECHIM,RS,3,0,4307005
2020-03-21,ESTANCIA VELHA,RS,1,0,4307609
2020-03-22,ESTANCIA VELHA,RS,1,0,4307609
2020-03-23,ESTANCIA VELHA,RS,1,0,4307609
2020-03-24,ESTANCIA VELHA,RS,1,0,4307609
2020-03-25,ESTANCIA VELHA,RS,1,0,4307609
2020-03-26,ESTANCIA VELHA,RS,1,0,4307609
2020-03-27,ESTANCIA VELHA,RS,2,0,4307609
2020-03-28,ESTANCIA VELHA,RS,2,0,4307609
2020-03-29,ESTANCIA VELHA,RS,2,0,4307609
2020-03-30,ESTANCIA VELHA,RS,2,0,4307609
2020-03-31,ESTANCIA VELHA,RS,2,0,4307609
2020-04-01,ESTANCIA VELHA,RS,2,0,4307609
2020-03-21,ESTRELA,RS,1,0,4307807
2020-03-22,ESTRELA,RS,1,0,4307807
2020-03-23,ESTRELA,RS,1,0,4307807
2020-03-24,ESTRELA,RS,1,0,4307807
2020-03-25,ESTRELA,RS,1,0,4307807
2020-03-26,ESTRELA,RS,1,0,4307807
2020-03-27,ESTRELA,RS,1,0,4307807
2020-03-28,ESTRELA,RS,1,0,4307807
2020-03-29,ESTRELA,RS,1,0,4307807
2020-03-30,ESTRELA,RS,1,0,4307807
2020-03-31,ESTRELA,RS,1,0,4307807
2020-04-01,ESTRELA,RS,1,0,4307807
2020-03-18,FARROUPILHA,RS,1,0,4307906
2020-03-19,FARROUPILHA,RS,1,0,4307906
2020-03-20,FARROUPILHA,RS,1,0,4307906
2020-03-21,FARROUPILHA,RS,1,0,4307906
2020-03-22,FARROUPILHA,RS,1,0,4307906
2020-03-23,FARROUPILHA,RS,1,0,4307906
2020-03-24,FARROUPILHA,RS,1,0,4307906
2020-03-25,FARROUPILHA,RS,1,0,4307906
2020-03-26,FARROUPILHA,RS,1,0,4307906
2020-03-27,FARROUPILHA,RS,1,0,4307906
2020-03-28,FARROUPILHA,RS,1,0,4307906
2020-03-29,FARROUPILHA,RS,1,0,4307906
2020-03-30,FARROUPILHA,RS,1,0,4307906
2020-03-31,FARROUPILHA,RS,1,0,4307906
2020-04-01,FARROUPILHA,RS,1,0,4307906
2020-03-24,GARIBALDI,RS,1,0,4308607
2020-03-25,GARIBALDI,RS,1,0,4308607
2020-03-26,GARIBALDI,RS,1,0,4308607
2020-03-27,GARIBALDI,RS,1,0,4308607
2020-03-28,GARIBALDI,RS,1,0,4308607
2020-03-29,GARIBALDI,RS,1,0,4308607
2020-03-30,GARIBALDI,RS,1,0,4308607
2020-03-31,GARIBALDI,RS,1,0,4308607
2020-04-01,GARIBALDI,RS,1,0,4308607
2020-03-25,GRAVATAI,RS,1,0,4309209
2020-03-26,GRAVATAI,RS,1,0,4309209
2020-03-27,GRAVATAI,RS,1,0,4309209
2020-03-28,GRAVATAI,RS,1,0,4309209
2020-03-29,GRAVATAI,RS,1,0,4309209
2020-03-30,GRAVATAI,RS,1,0,4309209
2020-03-31,GRAVATAI,RS,1,0,4309209
2020-04-01,GRAVATAI,RS,4,0,4309209
2020-03-20,IVOTI,RS,2,0,4310801
2020-03-21,IVOTI,RS,2,0,4310801
2020-03-22,IVOTI,RS,2,0,4310801
2020-03-23,IVOTI,RS,2,0,4310801
2020-03-24,IVOTI,RS,2,0,4310801
2020-03-25,IVOTI,RS,2,0,4310801
2020-03-26,IVOTI,RS,2,0,4310801
2020-03-27,IVOTI,RS,2,0,4310801
2020-03-28,IVOTI,RS,3,0,4310801
2020-03-29,IVOTI,RS,3,0,4310801
2020-03-30,IVOTI,RS,3,0,4310801
2020-03-31,IVOTI,RS,3,0,4310801
2020-04-01,IVOTI,RS,3,1,4310801
2020-03-21,LAJEADO,RS,1,0,4311403
2020-03-22,LAJEADO,RS,2,0,4311403
2020-03-23,LAJEADO,RS,3,0,4311403
2020-03-24,LAJEADO,RS,5,0,4311403
2020-03-25,LAJEADO,RS,5,0,4311403
2020-03-26,LAJEADO,RS,5,0,4311403
2020-03-27,LAJEADO,RS,5,0,4311403
2020-03-28,LAJEADO,RS,5,0,4311403
2020-03-29,LAJEADO,RS,5,0,4311403
2020-03-30,LAJEADO,RS,5,0,4311403
2020-03-31,LAJEADO,RS,5,0,4311403
2020-04-01,LAJEADO,RS,5,0,4311403
2020-03-27,MARAU,RS,1,0,4311809
2020-03-28,MARAU,RS,1,0,4311809
2020-03-29,MARAU,RS,1,0,4311809
2020-03-30,MARAU,RS,1,0,4311809
2020-03-31,MARAU,RS,1,0,4311809
2020-04-01,MARAU,RS,2,0,4311809
2020-03-27,NOVA PALMA,RS,1,0,4313102
2020-03-28,NOVA PALMA,RS,1,0,4313102
2020-03-29,NOVA PALMA,RS,1,0,4313102
2020-03-30,NOVA PALMA,RS,1,0,4313102
2020-03-31,NOVA PALMA,RS,1,0,4313102
2020-04-01,NOVA PALMA,RS,1,0,4313102
2020-03-29,NOVO HAMBURGO,RS,1,0,4313409
2020-03-30,NOVO HAMBURGO,RS,2,0,4313409
2020-03-31,NOVO HAMBURGO,RS,2,0,4313409
2020-04-01,NOVO HAMBURGO,RS,3,1,4313409
2020-03-23,OSORIO,RS,1,0,4313508
2020-03-24,OSORIO,RS,1,0,4313508
2020-03-25,OSORIO,RS,1,0,4313508
2020-03-26,OSORIO,RS,1,0,4313508
2020-03-27,OSORIO,RS,1,0,4313508
2020-03-28,OSORIO,RS,1,0,4313508
2020-03-29,OSORIO,RS,1,0,4313508
2020-03-30,OSORIO,RS,1,0,4313508
2020-03-31,OSORIO,RS,1,0,4313508
2020-04-01,OSORIO,RS,1,0,4313508
2020-03-24,PARAI,RS,1,0,4314001
2020-03-25,PARAI,RS,1,0,4314001
2020-03-26,PARAI,RS,1,0,4314001
2020-03-27,PARAI,RS,1,0,4314001
2020-03-28,PARAI,RS,1,0,4314001
2020-03-29,PARAI,RS,1,0,4314001
2020-03-30,PARAI,RS,1,0,4314001
2020-03-31,PARAI,RS,1,0,4314001
2020-04-01,PARAI,RS,1,0,4314001
2020-03-27,PASSO FUNDO,RS,1,0,4314100
2020-03-28,PASSO FUNDO,RS,1,0,4314100
2020-03-29,PASSO FUNDO,RS,1,0,4314100
2020-03-30,PASSO FUNDO,RS,1,0,4314100
2020-03-31,PASSO FUNDO,RS,1,0,4314100
2020-04-01,PASSO FUNDO,RS,1,0,4314100
2020-03-25,PELOTAS,RS,1,0,4314407
2020-03-26,PELOTAS,RS,1,0,4314407
2020-03-27,PELOTAS,RS,2,0,4314407
2020-03-28,PELOTAS,RS,2,0,4314407
