data,municipio,uf,casos confirmados,mortes
03/04/2020,Jequié,BA,1,0.0
04/04/2020,Jequié,BA,1,0.0
05/04/2020,Jequié,BA,1,0.0
06/04/2020,Jequié,BA,1,0.0
07/04/2020,Jequié,BA,1,0.0
08/04/2020,Jequié,BA,1,0.0
23/03/2020,Juazeiro,BA,1,
24/03/2020,Juazeiro,BA,2,
25/03/2020,Juazeiro,BA,2,
26/03/2020,Juazeiro,BA,2,
27/03/2020,Juazeiro,BA,2,
28/03/2020,Juazeiro,BA,2,
29/03/2020,Juazeiro,BA,2,
30/03/2020,Juazeiro,BA,2,
31/03/2020,Juazeiro,BA,2,
01/04/2020,Juazeiro,BA,2,
02/04/2020,Juazeiro,BA,2,
03/04/2020,Juazeiro,BA,2,0.0
04/04/2020,Juazeiro,BA,2,0.0
05/04/2020,Juazeiro,BA,3,0.0
06/04/2020,Juazeiro,BA,3,0.0
07/04/2020,Juazeiro,BA,3,0.0
08/04/2020,Juazeiro,BA,3,0.0
19/03/2020,Lauro de Freitas,BA,2,
20/03/2020,Lauro de Freitas,BA,3,
21/03/2020,Lauro de Freitas,BA,3,
22/03/2020,Lauro de Freitas,BA,3,
23/03/2020,Lauro de Freitas,BA,3,
24/03/2020,Lauro de Freitas,BA,3,
25/03/2020,Lauro de Freitas,BA,3,
26/03/2020,Lauro de Freitas,BA,5,
27/03/2020,Lauro de Freitas,BA,7,
28/03/2020,Lauro de Freitas,BA,7,
29/03/2020,Lauro de Freitas,BA,11,
30/03/2020,Lauro de Freitas,BA,12,
31/03/2020,Lauro de Freitas,BA,12,
01/04/2020,Lauro de Freitas,BA,12,
02/04/2020,Lauro de Freitas,BA,12,
03/04/2020,Lauro de Freitas,BA,12,0.0
04/04/2020,Lauro de Freitas,BA,12,0.0
05/04/2020,Lauro de Freitas,BA,17,0.0
06/04/2020,Lauro de Freitas,BA,19,0.0
07/04/2020,Lauro de Freitas,BA,19,1.0
08/04/2020,Lauro de Freitas,BA,19,1.0
31/03/2020,Medeiros Neto,BA,1,
01/04/2020,Medeiros Neto,BA,1,
02/04/2020,Medeiros Neto,BA,1,
03/04/2020,Medeiros Neto,BA,1,0.0
04/04/2020,Medeiros Neto,BA,1,0.0
05/04/2020,Medeiros Neto,BA,1,0.0
06/04/2020,Medeiros Neto,BA,1,0.0
07/04/2020,Medeiros Neto,BA,1,0.0
08/04/2020,Medeiros Neto,BA,1,0.0
03/04/2020,Não informado,BA,0,0.0
04/04/2020,Não informado,BA,0,0.0
05/04/2020,Não informado,BA,0,0.0
06/04/2020,Não informado,BA,0,0.0
07/04/2020,Não informado,BA,0,0.0
08/04/2020,Não informado,BA,0,
30/03/2020,Nova Soure,BA,1,
31/03/2020,Nova Soure,BA,1,
01/04/2020,Nova Soure,BA,1,
02/04/2020,Nova Soure,BA,1,
03/04/2020,Nova Soure,BA,1,0.0
04/04/2020,Nova Soure,BA,1,0.0
05/04/2020,Nova Soure,BA,1,0.0
06/04/2020,Nova Soure,BA,1,0.0
07/04/2020,Nova Soure,BA,1,0.0
08/04/2020,Nova Soure,BA,1,0.0
05/04/2020,Ouriçangas,BA,1,0.0
06/04/2020,Ouriçangas,BA,0,0.0
07/04/2020,Ouriçangas,BA,0,0.0
08/04/2020,Ouriçangas,BA,0,
05/04/2020,Palmeiras,BA,1,0.0
06/04/2020,Palmeiras,BA,1,0.0
07/04/2020,Palmeiras,BA,1,0.0
08/04/2020,Palmeiras,BA,1,0.0
05/04/2020,Piripá,BA,1,0.0
06/04/2020,Piripá,BA,1,0.0
07/04/2020,Piripá,BA,1,0.0
08/04/2020,Piripá,BA,1,0.0
29/03/2020,Pojuca,BA,1,
30/03/2020,Pojuca,BA,1,
31/03/2020,Pojuca,BA,1,
01/04/2020,Pojuca,BA,1,
02/04/2020,Pojuca,BA,1,
03/04/2020,Pojuca,BA,1,0.0
04/04/2020,Pojuca,BA,1,0.0
05/04/2020,Pojuca,BA,1,0.0
06/04/2020,Pojuca,BA,1,0.0
07/04/2020,Pojuca,BA,1,0.0
08/04/2020,Pojuca,BA,1,0.0
16/03/2020,Porto Seguro,BA,1,
17/03/2020,Porto Seguro,BA,3,
18/03/2020,Porto Seguro,BA,4,
19/03/2020,Porto Seguro,BA,4,
20/03/2020,Porto Seguro,BA,4,
21/03/2020,Porto Seguro,BA,5,
22/03/2020,Porto Seguro,BA,7,
23/03/2020,Porto Seguro,BA,8,
24/03/2020,Porto Seguro,BA,8,
25/03/2020,Porto Seguro,BA,8,
26/03/2020,Porto Seguro,BA,10,
27/03/2020,Porto Seguro,BA,10,
28/03/2020,Porto Seguro,BA,10,
29/03/2020,Porto Seguro,BA,10,
30/03/2020,Porto Seguro,BA,10,
31/03/2020,Porto Seguro,BA,10,
01/04/2020,Porto Seguro,BA,10,
02/04/2020,Porto Seguro,BA,10,
03/04/2020,Porto Seguro,BA,10,0.0
04/04/2020,Porto Seguro,BA,10,0.0
05/04/2020,Porto Seguro,BA,10,0.0
06/04/2020,Porto Seguro,BA,10,0.0
07/04/2020,Porto Seguro,BA,10,0.0
08/04/2020,Porto Seguro,BA,10,0.0
17/03/2020,Prado,BA,1,
18/03/2020,Prado,BA,1,
19/03/2020,Prado,BA,1,
20/03/2020,Prado,BA,1,
21/03/2020,Prado,BA,2,
22/03/2020,Prado,BA,2,
23/03/2020,Prado,BA,2,
24/03/2020,Prado,BA,2,
25/03/2020,Prado,BA,2,
26/03/2020,Prado,BA,2,
27/03/2020,Prado,BA,2,
28/03/2020,Prado,BA,3,
29/03/2020,Prado,BA,3,
30/03/2020,Prado,BA,2,
31/03/2020,Prado,BA,3,
01/04/2020,Prado,BA,3,
02/04/2020,Prado,BA,3,
03/04/2020,Prado,BA,4,0.0
04/04/2020,Prado,BA,4,0.0
05/04/2020,Prado,BA,4,0.0
06/04/2020,Prado,BA,4,0.0
07/04/2020,Prado,BA,4,0.0
08/04/2020,Prado,BA,4,0.0
13/03/2020,Salvador,BA,3,
14/03/2020,Salvador,BA,4,
15/03/2020,Salvador,BA,4,
16/03/2020,Salvador,BA,4,
17/03/2020,Salvador,BA,5,
18/03/2020,Salvador,BA,17,
19/03/2020,Salvador,BA,18,
20/03/2020,Salvador,BA,18,
21/03/2020,Salvador,BA,23,
22/03/2020,Salvador,BA,33,
23/03/2020,Salvador,BA,37,
24/03/2020,Salvador,BA,48,
25/03/2020,Salvador,BA,57,
26/03/2020,Salvador,BA,63,
27/03/2020,Salvador,BA,78,
28/03/2020,Salvador,BA,81,
29/03/2020,Salvador,BA,103,1.0
30/03/2020,Salvador,BA,117,2.0
31/03/2020,Salvador,BA,132,2.0
01/04/2020,Salvador,BA,153,3.0
02/04/2020,Salvador,BA,167,3.0
03/04/2020,Salvador,BA,183,5.0
04/04/2020,Salvador,BA,215,5.0
05/04/2020,Salvador,BA,244,7.0
06/04/2020,Salvador,BA,263,8.0
07/04/2020,Salvador,BA,269,10.0
08/04/2020,Salvador,BA,292,11.0
02/04/2020,Santa Cruz Cabrália,BA,2,
03/04/2020,Santa Cruz Cabrália,BA,2,0.0
04/04/2020,Santa Cruz Cabrália,BA,2,0.0
05/04/2020,Santa Cruz Cabrália,BA,4,0.0
06/04/2020,Santa Cruz Cabrália,BA,4,0.0
07/04/2020,Santa Cruz Cabrália,BA,4,0.0
08/04/2020,Santa Cruz Cabrália,BA,4,0.0
05/04/2020,Santa Maria da Vitória,BA,1,0.0
06/04/2020,Santa Maria da Vitória,BA,1,0.0
07/04/2020,Santa Maria da Vitória,BA,1,0.0
08/04/2020,Santa Maria da Vitória,BA,1,0.0
25/03/2020,São Domingos,BA,1,
26/03/2020,São Domingos,BA,1,
27/03/2020,São Domingos,BA,1,
28/03/2020,São Domingos,BA,1,
29/03/2020,São Domingos,BA,1,
30/03/2020,São Domingos,BA,1,
31/03/2020,São Domingos,BA,1,
01/04/2020,São Domingos,BA,1,
02/04/2020,São Domingos,BA,1,
03/04/2020,São Domingos,BA,1,0.0
04/04/2020,São Domingos,BA,1,0.0
05/04/2020,São Domingos,BA,1,0.0
06/04/2020,São Domingos,BA,1,0.0
07/04/2020,São Domingos,BA,1,0.0
08/04/2020,São Domingos,BA,1,0.0
06/04/2020,São Francisco do Conde,BA,1,0.0
07/04/2020,São Francisco do Conde,BA,1,0.0
08/04/2020,São Francisco do Conde,BA,1,0.0
08/04/2020,Serrinha,BA,2,0.0
04/04/2020,Simões Filho,BA,1,0.0
05/04/2020,Simões Filho,BA,1,0.0
06/04/2020,Simões Filho,BA,1,0.0
07/04/2020,Simões Filho,BA,1,0.0
08/04/2020,Simões Filho,BA,1,0.0
24/03/2020,Teixeira de Freitas,BA,1,
25/03/2020,Teixeira de Freitas,BA,1,
26/03/2020,Teixeira de Freitas,BA,1,
27/03/2020,Teixeira de Freitas,BA,1,
28/03/2020,Teixeira de Freitas,BA,1,
29/03/2020,Teixeira de Freitas,BA,1,
30/03/2020,Teixeira de Freitas,BA,1,
31/03/2020,Teixeira de Freitas,BA,1,
01/04/2020,Teixeira de Freitas,BA,2,
02/04/2020,Teixeira de Freitas,BA,2,
03/04/2020,Teixeira de Freitas,BA,3,0.0
04/04/2020,Teixeira de Freitas,BA,3,0.0
05/04/2020,Teixeira de Freitas,BA,3,0.0
06/04/2020,Teixeira de Freitas,BA,3,0.0
07/04/2020,Teixeira de Freitas,BA,3,0.0
08/04/2020,Teixeira de Freitas,BA,3,0.0
04/04/2020,Uruçuca,BA,1,0.0
05/04/2020,Uruçuca,BA,2,0.0
06/04/2020,Uruçuca,BA,2,0.0
07/04/2020,Uruçuca,BA,3,0.0
08/04/2020,Uruçuca,BA,4,1.0
03/04/2020,Utinga,BA,1,1.0
04/04/2020,Utinga,BA,1,1.0
05/04/2020,Utinga,BA,1,1.0
06/04/2020,Utinga,BA,1,1.0
07/04/2020,Utinga,BA,1,1.0
08/04/2020,Utinga,BA,1,1.0
01/04/2020,Vitória da Conquista,BA,1,
02/04/2020,Vitória da Conquista,BA,1,
03/04/2020,Vitória da Conquista,BA,1,0.0
04/04/2020,Vitória da Conquista,BA,2,0.0
05/04/2020,Vitória da Conquista,BA,4,0.0
06/04/2020,Vitória da Conquista,BA,4,0.0
07/04/2020,Vitória da Conquista,BA,4,0.0
08/04/2020,Vitória da Conquista,BA,12,0.0
04/04/2020,Abaiara,CE,1,0.0
05/04/2020,Abaiara,CE,0,0.0
06/04/2020,Abaiara,CE,0,0.0
07/04/2020,Abaiara,CE,0,0.0
08/04/2020,Abaiara,CE,0,
06/04/2020,Amontada,CE,1,0.0
07/04/2020,Amontada,CE,1,0.0
08/04/2020,Amontada,CE,1,
16/03/2020,Aquiraz,CE,1,
17/03/2020,Aquiraz,CE,1,
18/03/2020,Aquiraz,CE,1,
19/03/2020,Aquiraz,CE,1,
20/03/2020,Aquiraz,CE,1,
21/03/2020,Aquiraz,CE,4,
22/03/2020,Aquiraz,CE,5,
23/03/2020,Aquiraz,CE,6,
24/03/2020,Aquiraz,CE,6,
25/03/2020,Aquiraz,CE,6,
26/03/2020,Aquiraz,CE,6,
27/03/2020,Aquiraz,CE,6,
28/03/2020,Aquiraz,CE,7,
29/03/2020,Aquiraz,CE,7,
30/03/2020,Aquiraz,CE,14,
31/03/2020,Aquiraz,CE,14,
01/04/2020,Aquiraz,CE,14,
02/04/2020,Aquiraz,CE,13,
03/04/2020,Aquiraz,CE,15,0.0
04/04/2020,Aquiraz,CE,15,0.0
05/04/2020,Aquiraz,CE,15,0.0
06/04/2020,Aquiraz,CE,20,0.0
07/04/2020,Aquiraz,CE,24,0.0
08/04/2020,Aquiraz,CE,24,
06/04/2020,Aracati,CE,1,
07/04/2020,Aracati,CE,2,1.0
08/04/2020,Aracati,CE,2,
30/03/2020,Beberibe,CE,1,
31/03/2020,Beberibe,CE,1,
01/04/2020,Beberibe,CE,1,
02/04/2020,Beberibe,CE,1,
03/04/2020,Beberibe,CE,1,0.0
04/04/2020,Beberibe,CE,1,0.0
05/04/2020,Beberibe,CE,1,0.0
06/04/2020,Beberibe,CE,1,0.0
07/04/2020,Beberibe,CE,1,0.0
08/04/2020,Beberibe,CE,1,0.0
03/04/2020,Canindé,CE,1,0.0
04/04/2020,Canindé,CE,1,0.0
05/04/2020,Canindé,CE,1,0.0
06/04/2020,Canindé,CE,1,0.0
07/04/2020,Canindé,CE,1,0.0
08/04/2020,Canindé,CE,1,0.0
07/04/2020,Cariús,CE,2,1.0
08/04/2020,Cariús,CE,2,1.0
07/04/2020,Cascavel,CE,1,0.0
08/04/2020,Cascavel,CE,1,0.0
06/04/2020,Catarina,CE,1,0.0
07/04/2020,Catarina,CE,1,0.0
08/04/2020,Catarina,CE,1,0.0
28/03/2020,Caucaia,CE,1,
29/03/2020,Caucaia,CE,1,
30/03/2020,Caucaia,CE,1,
31/03/2020,Caucaia,CE,1,
01/04/2020,Caucaia,CE,1,
02/04/2020,Caucaia,CE,1,
03/04/2020,Caucaia,CE,4,0.0
04/04/2020,Caucaia,CE,4,0.0
05/04/2020,Caucaia,CE,7,0.0
06/04/2020,Caucaia,CE,13,0.0
07/04/2020,Caucaia,CE,14,0.0
08/04/2020,Caucaia,CE,14,0.0
06/04/2020,Crateús,CE,1,0.0
07/04/2020,Crateús,CE,1,0.0
08/04/2020,Crateús,CE,1,0.0
06/04/2020,Croatá,CE,1,
07/04/2020,Croatá,CE,1,0.0
08/04/2020,Croatá,CE,1,0.0
01/04/2020,Eusébio,CE,1,1.0
02/04/2020,Eusébio,CE,1,1.0
03/04/2020,Eusébio,CE,1,1.0
04/04/2020,Eusébio,CE,1,1.0
05/04/2020,Eusébio,CE,1,1.0
06/04/2020,Eusébio,CE,2,1.0
07/04/2020,Eusébio,CE,2,1.0
08/04/2020,Eusébio,CE,2,1.0
03/04/2020,Farias Brito,CE,1,1.0
04/04/2020,Farias Brito,CE,1,1.0
05/04/2020,Farias Brito,CE,1,1.0
06/04/2020,Farias Brito,CE,1,1.0
07/04/2020,Farias Brito,CE,1,1.0
08/04/2020,Farias Brito,CE,1,1.0
15/03/2020,Fortaleza,CE,3,
16/03/2020,Fortaleza,CE,8,
17/03/2020,Fortaleza,CE,10,
18/03/2020,Fortaleza,CE,18,
19/03/2020,Fortaleza,CE,22,
20/03/2020,Fortaleza,CE,64,
21/03/2020,Fortaleza,CE,77,
22/03/2020,Fortaleza,CE,117,
23/03/2020,Fortaleza,CE,153,
24/03/2020,Fortaleza,CE,172,
25/03/2020,Fortaleza,CE,198,
26/03/2020,Fortaleza,CE,222,
27/03/2020,Fortaleza,CE,268,3.0
28/03/2020,Fortaleza,CE,304,4.0
29/03/2020,Fortaleza,CE,338,5.0
30/03/2020,Fortaleza,CE,353,5.0
31/03/2020,Fortaleza,CE,371,6.0
01/04/2020,Fortaleza,CE,413,6.0
02/04/2020,Fortaleza,CE,526,17.0
03/04/2020,Fortaleza,CE,600,17.0
04/04/2020,Fortaleza,CE,681,18.0
05/04/2020,Fortaleza,CE,744,20.0
06/04/2020,Fortaleza,CE,929,27.0
07/04/2020,Fortaleza,CE,1053,30.0
08/04/2020,Fortaleza,CE,1053,30.0
20/03/2020,Fortim,CE,1,
21/03/2020,Fortim,CE,1,
22/03/2020,Fortim,CE,1,
23/03/2020,Fortim,CE,1,
24/03/2020,Fortim,CE,1,
25/03/2020,Fortim,CE,1,
26/03/2020,Fortim,CE,1,
27/03/2020,Fortim,CE,1,
28/03/2020,Fortim,CE,1,
29/03/2020,Fortim,CE,1,
30/03/2020,Fortim,CE,1,
31/03/2020,Fortim,CE,1,
01/04/2020,Fortim,CE,1,
02/04/2020,Fortim,CE,1,
03/04/2020,Fortim,CE,1,0.0
04/04/2020,Fortim,CE,1,0.0
05/04/2020,Fortim,CE,1,0.0
06/04/2020,Fortim,CE,1,0.0
07/04/2020,Fortim,CE,1,0.0
08/04/2020,Fortim,CE,1,0.0
06/04/2020,Guaraciaba do Norte,CE,1,0.0
07/04/2020,Guaraciaba do Norte,CE,1,0.0
08/04/2020,Guaraciaba do Norte,CE,1,0.0
04/04/2020,Horizonte,CE,4,0.0
05/04/2020,Horizonte,CE,4,0.0
06/04/2020,Horizonte,CE,6,0.0
07/04/2020,Horizonte,CE,6,0.0
08/04/2020,Horizonte,CE,6,0.0
02/04/2020,Icó,CE,2,
03/04/2020,Icó,CE,2,0.0
04/04/2020,Icó,CE,2,0.0
05/04/2020,Icó,CE,2,0.0
06/04/2020,Icó,CE,3,0.0
07/04/2020,Icó,CE,3,0.0
08/04/2020,Icó,CE,3,0.0
06/04/2020,Iguatu,CE,2,1.0
07/04/2020,Iguatu,CE,2,1.0
08/04/2020,Iguatu,CE,2,1.0
03/04/2020,Ipaporanga,CE,1,0.0
04/04/2020,Ipaporanga,CE,1,0.0
05/04/2020,Ipaporanga,CE,1,0.0
06/04/2020,Ipaporanga,CE,1,0.0
07/04/2020,Ipaporanga,CE,1,0.0
08/04/2020,Ipaporanga,CE,1,0.0
06/04/2020,Ipueiras,CE,1,0.0
07/04/2020,Ipueiras,CE,1,0.0
08/04/2020,Ipueiras,CE,1,0.0
29/03/2020,Itaitinga,CE,1,
30/03/2020,Itaitinga,CE,1,
31/03/2020,Itaitinga,CE,1,
01/04/2020,Itaitinga,CE,1,
02/04/2020,Itaitinga,CE,1,
03/04/2020,Itaitinga,CE,1,0.0
04/04/2020,Itaitinga,CE,1,0.0
05/04/2020,Itaitinga,CE,1,0.0
06/04/2020,Itaitinga,CE,1,1.0
07/04/2020,Itaitinga,CE,1,1.0
08/04/2020,Itaitinga,CE,1,1.0
03/04/2020,Itapajé,CE,1,0.0
04/04/2020,Itapajé,CE,1,0.0
05/04/2020,Itapajé,CE,1,0.0
06/04/2020,Itapajé,CE,1,0.0
07/04/2020,Itapajé,CE,1,0.0
08/04/2020,Itapajé,CE,1,0.0
03/04/2020,Itapipoca,CE,1,0.0
04/04/2020,Itapipoca,CE,1,0.0
05/04/2020,Itapipoca,CE,1,0.0
06/04/2020,Itapipoca,CE,1,0.0
07/04/2020,Itapipoca,CE,1,0.0
08/04/2020,Itapipoca,CE,1,0.0
02/04/2020,Jaguaribe,CE,1,1.0
03/04/2020,Jaguaribe,CE,1,1.0
04/04/2020,Jaguaribe,CE,1,1.0
05/04/2020,Jaguaribe,CE,2,1.0
06/04/2020,Jaguaribe,CE,3,1.0
07/04/2020,Jaguaribe,CE,3,1.0
08/04/2020,Jaguaribe,CE,3,1.0
20/03/2020,Juazeiro do Norte,CE,1,
21/03/2020,Juazeiro do Norte,CE,1,
22/03/2020,Juazeiro do Norte,CE,1,
23/03/2020,Juazeiro do Norte,CE,1,
24/03/2020,Juazeiro do Norte,CE,1,
25/03/2020,Juazeiro do Norte,CE,1,
26/03/2020,Juazeiro do Norte,CE,1,
27/03/2020,Juazeiro do Norte,CE,1,
28/03/2020,Juazeiro do Norte,CE,1,
29/03/2020,Juazeiro do Norte,CE,1,
30/03/2020,Juazeiro do Norte,CE,1,
31/03/2020,Juazeiro do Norte,CE,1,
01/04/2020,Juazeiro do Norte,CE,1,
02/04/2020,Juazeiro do Norte,CE,1,
03/04/2020,Juazeiro do Norte,CE,1,0.0
04/04/2020,Juazeiro do Norte,CE,1,0.0
05/04/2020,Juazeiro do Norte,CE,3,0.0
06/04/2020,Juazeiro do Norte,CE,3,0.0
07/04/2020,Juazeiro do Norte,CE,3,0.0
08/04/2020,Juazeiro do Norte,CE,3,0.0
06/04/2020,Lavras da Mangabeira,CE,1,0.0
07/04/2020,Lavras da Mangabeira,CE,1,0.0
08/04/2020,Lavras da Mangabeira,CE,1,0.0
06/04/2020,Limoeiro do Norte,CE,1,0.0
07/04/2020,Limoeiro do Norte,CE,1,0.0
08/04/2020,Limoeiro do Norte,CE,1,0.0
29/03/2020,Maracanaú,CE,1,
30/03/2020,Maracanaú,CE,1,
31/03/2020,Maracanaú,CE,1,
01/04/2020,Maracanaú,CE,1,
02/04/2020,Maracanaú,CE,2,
03/04/2020,Maracanaú,CE,2,0.0
04/04/2020,Maracanaú,CE,2,0.0
05/04/2020,Maracanaú,CE,4,1.0
06/04/2020,Maracanaú,CE,14,1.0
07/04/2020,Maracanaú,CE,17,1.0
08/04/2020,Maracanaú,CE,17,1.0
27/03/2020,Maranguape,CE,1,
28/03/2020,Maranguape,CE,1,
29/03/2020,Maranguape,CE,1,
30/03/2020,Maranguape,CE,1,
31/03/2020,Maranguape,CE,1,
01/04/2020,Maranguape,CE,1,
02/04/2020,Maranguape,CE,2,
03/04/2020,Maranguape,CE,2,0.0
04/04/2020,Maranguape,CE,2,0.0
05/04/2020,Maranguape,CE,2,0.0
06/04/2020,Maranguape,CE,2,0.0
07/04/2020,Maranguape,CE,2,0.0
08/04/2020,Maranguape,CE,2,0.0
24/03/2020,Mauriti,CE,1,
25/03/2020,Mauriti,CE,1,
26/03/2020,Mauriti,CE,1,
27/03/2020,Mauriti,CE,1,
28/03/2020,Mauriti,CE,1,
29/03/2020,Mauriti,CE,1,
30/03/2020,Mauriti,CE,1,
31/03/2020,Mauriti,CE,1,
01/04/2020,Mauriti,CE,1,
02/04/2020,Mauriti,CE,1,
03/04/2020,Mauriti,CE,1,0.0
04/04/2020,Mauriti,CE,1,0.0
05/04/2020,Mauriti,CE,1,0.0
06/04/2020,Mauriti,CE,1,0.0
07/04/2020,Mauriti,CE,1,0.0
08/04/2020,Mauriti,CE,1,0.0
03/04/2020,Não informado,CE,12,0.0
04/04/2020,Não informado,CE,14,0.0
05/04/2020,Não informado,CE,19,0.0
06/04/2020,Não informado,CE,5,0.0
07/04/2020,Não informado,CE,12,0.0
08/04/2020,Não informado,CE,12,0.0
06/04/2020,Novo Oriente,CE,2,0.0
07/04/2020,Novo Oriente,CE,2,0.0
08/04/2020,Novo Oriente,CE,2,0.0
06/04/2020,Pacatuba,CE,2,
07/04/2020,Pacatuba,CE,2,0.0
08/04/2020,Pacatuba,CE,2,0.0
05/04/2020,Pedra Branca,CE,1,0.0
06/04/2020,Pedra Branca,CE,1,0.0
07/04/2020,Pedra Branca,CE,1,0.0
08/04/2020,Pedra Branca,CE,1,0.0
06/04/2020,Pindoretama,CE,1,0.0
07/04/2020,Pindoretama,CE,1,0.0
08/04/2020,Pindoretama,CE,1,0.0
28/03/2020,Quixadá,CE,2,
29/03/2020,Quixadá,CE,2,
30/03/2020,Quixadá,CE,2,
31/03/2020,Quixadá,CE,2,
01/04/2020,Quixadá,CE,2,
02/04/2020,Quixadá,CE,2,
03/04/2020,Quixadá,CE,2,0.0
04/04/2020,Quixadá,CE,2,0.0
05/04/2020,Quixadá,CE,4,0.0
06/04/2020,Quixadá,CE,4,0.0
07/04/2020,Quixadá,CE,4,0.0
08/04/2020,Quixadá,CE,4,0.0
06/04/2020,Quixeramobim,CE,1,0.0
07/04/2020,Quixeramobim,CE,1,0.0
08/04/2020,Quixeramobim,CE,1,0.0
31/03/2020,Santa Quitéria,CE,1,1.0
01/04/2020,Santa Quitéria,CE,1,1.0
02/04/2020,Santa Quitéria,CE,1,1.0
03/04/2020,Santa Quitéria,CE,1,1.0
04/04/2020,Santa Quitéria,CE,1,1.0
05/04/2020,Santa Quitéria,CE,1,1.0
06/04/2020,Santa Quitéria,CE,1,1.0
07/04/2020,Santa Quitéria,CE,1,1.0
08/04/2020,Santa Quitéria,CE,1,1.0
06/04/2020,Santana do Acaraú,CE,1,0.0
07/04/2020,Santana do Acaraú,CE,1,0.0
08/04/2020,Santana do Acaraú,CE,1,0.0
06/04/2020,Senador Pompeu,CE,1,0.0
07/04/2020,Senador Pompeu,CE,1,0.0
08/04/2020,Senador Pompeu,CE,1,0.0
18/03/2020,Sobral,CE,1,
19/03/2020,Sobral,CE,1,
20/03/2020,Sobral,CE,1,
21/03/2020,Sobral,CE,1,
22/03/2020,Sobral,CE,1,
23/03/2020,Sobral,CE,3,
24/03/2020,Sobral,CE,4,
25/03/2020,Sobral,CE,4,
26/03/2020,Sobral,CE,4,
27/03/2020,Sobral,CE,4,
28/03/2020,Sobral,CE,4,
29/03/2020,Sobral,CE,5,
30/03/2020,Sobral,CE,5,
31/03/2020,Sobral,CE,5,
01/04/2020,Sobral,CE,5,
02/04/2020,Sobral,CE,5,
03/04/2020,Sobral,CE,5,0.0
04/04/2020,Sobral,CE,5,0.0
05/04/2020,Sobral,CE,7,0.0
06/04/2020,Sobral,CE,11,0.0
07/04/2020,Sobral,CE,11,0.0
08/04/2020,Sobral,CE,11,0.0
01/04/2020,Tianguá,CE,1,1.0
02/04/2020,Tianguá,CE,2,1.0
03/04/2020,Tianguá,CE,1,1.0
04/04/2020,Tianguá,CE,1,1.0
05/04/2020,Tianguá,CE,1,1.0
06/04/2020,Tianguá,CE,1,1.0
07/04/2020,Tianguá,CE,1,1.0
08/04/2020,Tianguá,CE,1,1.0
05/03/2020,Brasília,DF,0,
06/03/2020,Brasília,DF,0,
07/03/2020,Brasília,DF,1,
08/03/2020,Brasília,DF,1,
09/03/2020,Brasília,DF,1,
10/03/2020,Brasília,DF,1,
11/03/2020,Brasília,DF,2,
12/03/2020,Brasília,DF,2,
13/03/2020,Brasília,DF,2,
14/03/2020,Brasília,DF,8,
15/03/2020,Brasília,DF,14,
16/03/2020,Brasília,DF,19,
17/03/2020,Brasília,DF,19,
18/03/2020,Brasília,DF,34,
19/03/2020,Brasília,DF,42,
20/03/2020,Brasília,DF,87,
21/03/2020,Brasília,DF,108,
22/03/2020,Brasília,DF,131,
23/03/2020,Brasília,DF,146,
24/03/2020,Brasília,DF,177,
25/03/2020,Brasília,DF,191,
26/03/2020,Brasília,DF,201,
27/03/2020,Brasília,DF,242,1.0
28/03/2020,Brasília,DF,260,1.0
29/03/2020,Brasília,DF,298,1.0
30/03/2020,Brasília,DF,312,2.0
31/03/2020,Brasília,DF,333,3.0
01/04/2020,Brasília,DF,370,4.0
02/04/2020,Brasília,DF,400,5.0
03/04/2020,Brasília,DF,419,6.0
04/04/2020,Brasília,DF,456,7.0
05/04/2020,Brasília,DF,468,7.0
06/04/2020,Brasília,DF,485,10.0
07/04/2020,Brasília,DF,503,12.0
08/04/2020,Brasília,DF,509,12.0
01/04/2020,Afonso Cláudio,ES,1,
02/04/2020,Afonso Cláudio,ES,1,
03/04/2020,Afonso Cláudio,ES,1,0.0
04/04/2020,Afonso Cláudio,ES,1,0.0
05/04/2020,Afonso Cláudio,ES,1,0.0
06/04/2020,Afonso Cláudio,ES,1,0.0
07/04/2020,Afonso Cláudio,ES,1,0.0
08/04/2020,Afonso Cláudio,ES,1,0.0
31/03/2020,Alto Rio Novo,ES,1,
01/04/2020,Alto Rio Novo,ES,1,
02/04/2020,Alto Rio Novo,ES,1,
03/04/2020,Alto Rio Novo,ES,0,0.0
04/04/2020,Alto Rio Novo,ES,0,0.0
05/04/2020,Alto Rio Novo,ES,0,0.0
06/04/2020,Alto Rio Novo,ES,0,0.0
07/04/2020,Alto Rio Novo,ES,0,0.0
08/04/2020,Alto Rio Novo,ES,0,0.0
01/04/2020,Aracruz,ES,1,
02/04/2020,Aracruz,ES,1,
03/04/2020,Aracruz,ES,2,0.0
04/04/2020,Aracruz,ES,4,0.0
05/04/2020,Aracruz,ES,4,0.0
06/04/2020,Aracruz,ES,4,0.0
07/04/2020,Aracruz,ES,5,0.0
08/04/2020,Aracruz,ES,5,0.0
07/04/2020,Boa Esperança,ES,1,0.0
08/04/2020,Boa Esperança,ES,1,0.0
20/03/2020,Cachoeiro de Itapemirim,ES,1,
21/03/2020,Cachoeiro de Itapemirim,ES,1,
22/03/2020,Cachoeiro de Itapemirim,ES,1,
23/03/2020,Cachoeiro de Itapemirim,ES,1,
24/03/2020,Cachoeiro de Itapemirim,ES,1,
25/03/2020,Cachoeiro de Itapemirim,ES,1,
26/03/2020,Cachoeiro de Itapemirim,ES,1,
