data,municipio,uf,casos confirmados,mortes,fonte
29/03/2020,Maranguape,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf
30/03/2020,Maranguape,CE,1,,
24/03/2020,Mauriti,CE,1,,
25/03/2020,Mauriti,CE,1,,
26/03/2020,Mauriti,CE,1,,
27/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf
28/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf
29/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf
30/03/2020,Mauriti,CE,1,,
28/03/2020,Quixadá,CE,2,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf
29/03/2020,Quixadá,CE,2,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf
30/03/2020,Quixadá,CE,2,,
18/03/2020,Sobral,CE,1,,
19/03/2020,Sobral,CE,1,,
20/03/2020,Sobral,CE,1,,
21/03/2020,Sobral,CE,1,,
22/03/2020,Sobral,CE,1,,
23/03/2020,Sobral,CE,3,,
24/03/2020,Sobral,CE,4,,
25/03/2020,Sobral,CE,4,,
26/03/2020,Sobral,CE,4,,
27/03/2020,Sobral,CE,4,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf
28/03/2020,Sobral,CE,4,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf
29/03/2020,Sobral,CE,5,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf
30/03/2020,Sobral,CE,5,,
05/03/2020,Brasília,DF,0,,
06/03/2020,Brasília,DF,0,,
07/03/2020,Brasília,DF,1,,
08/03/2020,Brasília,DF,1,,
09/03/2020,Brasília,DF,1,,
10/03/2020,Brasília,DF,1,,
11/03/2020,Brasília,DF,2,,
12/03/2020,Brasília,DF,2,,
13/03/2020,Brasília,DF,2,,
14/03/2020,Brasília,DF,8,,
15/03/2020,Brasília,DF,14,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/15.03-Informe_COVID19_GDF_20200315-2.pdf
16/03/2020,Brasília,DF,19,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/16-Informe_COVID19_GDF_20200316-P.pdf
17/03/2020,Brasília,DF,19,,
18/03/2020,Brasília,DF,34,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/Informe_COVID19_GDF_20200315.pdf
19/03/2020,Brasília,DF,42,,http://www.saude.df.gov.br/informativos-do-centro-de-operacoes-de-emergencia-coe/
20/03/2020,Brasília,DF,87,,https://g1.globo.com/df/distrito-federal/noticia/2020/03/20/chega-a-87-casos-confirmados-de-coronavirus-no-df-diz-ministerio-da-saude.ghtml
21/03/2020,Brasília,DF,108,,
22/03/2020,Brasília,DF,131,,
23/03/2020,Brasília,DF,146,,
24/03/2020,Brasília,DF,177,,
25/03/2020,Brasília,DF,191,,
26/03/2020,Brasília,DF,201,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/26-Boletim-COVID_DF-26.03.2020_2vers%C3%A3o-1.pdf
27/03/2020,Brasília,DF,242,1,https://noticias.r7.com/saude/distrito-federal-confirma-primeira-morte-por-novo-coronavirus-27032020
28/03/2020,Brasília,DF,260,1,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/Boletim-COVID_DF-28.03.2020.pdf.pdf.pdf
29/03/2020,Brasília,DF,298,1,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/Boletim-COVID_DF-29.03.2020.pdf.pdf
30/03/2020,Brasília,DF,312,2,
20/03/2020,Cachoeiro de Itapemirim,ES,1,,
21/03/2020,Cachoeiro de Itapemirim,ES,1,,
22/03/2020,Cachoeiro de Itapemirim,ES,1,,
23/03/2020,Cachoeiro de Itapemirim,ES,1,,
24/03/2020,Cachoeiro de Itapemirim,ES,1,,
25/03/2020,Cachoeiro de Itapemirim,ES,1,,
26/03/2020,Cachoeiro de Itapemirim,ES,1,,
27/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Cachoeiro de Itapemirim,ES,1,,
20/03/2020,Cariacica,ES,1,,
21/03/2020,Cariacica,ES,1,,
22/03/2020,Cariacica,ES,1,,
23/03/2020,Cariacica,ES,1,,
24/03/2020,Cariacica,ES,1,,
25/03/2020,Cariacica,ES,1,,
26/03/2020,Cariacica,ES,1,,
27/03/2020,Cariacica,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Cariacica,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Cariacica,ES,2,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Cariacica,ES,3,,
26/03/2020,Castelo,ES,1,,
27/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Castelo,ES,1,,
28/03/2020,Guarapari,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Guarapari,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Guarapari,ES,1,,
28/03/2020,Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Itapemirim,ES,1,,
14/03/2020,Linhares,ES,1,,
15/03/2020,Linhares,ES,1,,
16/03/2020,Linhares,ES,1,,
17/03/2020,Linhares,ES,1,,
18/03/2020,Linhares,ES,1,,
19/03/2020,Linhares,ES,1,,
20/03/2020,Linhares,ES,1,,
21/03/2020,Linhares,ES,1,,
22/03/2020,Linhares,ES,2,,
23/03/2020,Linhares,ES,2,,
24/03/2020,Linhares,ES,3,,
25/03/2020,Linhares,ES,3,,
26/03/2020,Linhares,ES,3,,
27/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Linhares,ES,4,,
24/03/2020,Santa Teresa,ES,1,,
25/03/2020,Santa Teresa,ES,1,,
26/03/2020,Santa Teresa,ES,1,,
27/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Santa Teresa,ES,1,,
29/03/2020,São Mateus,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,São Mateus,ES,1,,
27/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,São Roque do Canaã,ES,1,,
24/03/2020,Serra,ES,1,,
25/03/2020,Serra,ES,1,,
26/03/2020,Serra,ES,3,,
27/03/2020,Serra,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Serra,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Serra,ES,9,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Serra,ES,14,,
19/03/2020,Vila Velha,ES,7,,
20/03/2020,Vila Velha,ES,7,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-22o-boletim-de-covid-19
21/03/2020,Vila Velha,ES,11,,
22/03/2020,Vila Velha,ES,11,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-24o-boletim-de-covid-19
23/03/2020,Vila Velha,ES,12,,
24/03/2020,Vila Velha,ES,17,,
25/03/2020,Vila Velha,ES,17,,
26/03/2020,Vila Velha,ES,20,,
27/03/2020,Vila Velha,ES,22,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Vila Velha,ES,24,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Vila Velha,ES,28,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Vila Velha,ES,31,,
19/03/2020,Vitória,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-21o-boletim-de-covid-19
20/03/2020,Vitória,ES,6,,
21/03/2020,Vitória,ES,11,,
22/03/2020,Vitória,ES,11,,
23/03/2020,Vitória,ES,13,,
24/03/2020,Vitória,ES,15,,
25/03/2020,Vitória,ES,16,,
26/03/2020,Vitória,ES,18,,
27/03/2020,Vitória,ES,18,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19
28/03/2020,Vitória,ES,21,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19
29/03/2020,Vitória,ES,22,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19
30/03/2020,Vitória,ES,26,,
28/03/2020,Águas Lindas de Goiás,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Águas Lindas de Goiás,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Águas Lindas de Goiás,GO,1,,
16/03/2020,Anápolis,GO,2,,
17/03/2020,Anápolis,GO,2,,
18/03/2020,Anápolis,GO,2,,
19/03/2020,Anápolis,GO,2,,
20/03/2020,Anápolis,GO,2,,
21/03/2020,Anápolis,GO,2,,
22/03/2020,Anápolis,GO,2,,
23/03/2020,Anápolis,GO,2,,
24/03/2020,Anápolis,GO,3,,
25/03/2020,Anápolis,GO,3,,
26/03/2020,Anápolis,GO,3,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Anápolis,GO,3,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Anápolis,GO,4,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Anápolis,GO,4,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Anápolis,GO,4,,
18/03/2020,Aparecida de Goiânia,GO,1,,
19/03/2020,Aparecida de Goiânia,GO,1,,
20/03/2020,Aparecida de Goiânia,GO,1,,
21/03/2020,Aparecida de Goiânia,GO,2,,
22/03/2020,Aparecida de Goiânia,GO,1,,
23/03/2020,Aparecida de Goiânia,GO,2,,
24/03/2020,Aparecida de Goiânia,GO,2,,
25/03/2020,Aparecida de Goiânia,GO,2,,
26/03/2020,Aparecida de Goiânia,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Aparecida de Goiânia,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Aparecida de Goiânia,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Aparecida de Goiânia,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Aparecida de Goiânia,GO,2,,
22/03/2020,Catalão,GO,1,,
23/03/2020,Catalão,GO,1,,
24/03/2020,Catalão,GO,1,,
25/03/2020,Catalão,GO,1,,
26/03/2020,Catalão,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Catalão,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Catalão,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Catalão,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Catalão,GO,1,,
28/03/2020,Goianésia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Goianésia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Goianésia,GO,1,,
12/03/2020,Goiânia,GO,2,,
13/03/2020,Goiânia,GO,2,,
14/03/2020,Goiânia,GO,3,,
15/03/2020,Goiânia,GO,3,,
16/03/2020,Goiânia,GO,5,,
17/03/2020,Goiânia,GO,5,,http://www.saude.go.gov.br/sala-de-imprensa/sala-de-imprensa2/noticias/atualiza%C3%A7%C3%A3o-dos-casos-suspeitos-do-novo-coronav%C3%ADrus-covid-19-em-goi%C3%A1s-3.html
18/03/2020,Goiânia,GO,5,,http://www.saude.go.gov.br/sala-de-imprensa/sala-de-imprensa2/noticias/10521-atualiza%C3%A7%C3%A3o-dos-casos-suspeitos-do-novo-coronav%C3%ADrus-covid-19-em-goi%C3%A1s-3.html
19/03/2020,Goiânia,GO,7,,
20/03/2020,Goiânia,GO,7,,http://www.saude.go.gov.br/component/content/article/34-page/10592-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias?Itemid=101
21/03/2020,Goiânia,GO,9,,
22/03/2020,Goiânia,GO,11,,
23/03/2020,Goiânia,GO,12,,
24/03/2020,Goiânia,GO,15,,
25/03/2020,Goiânia,GO,15,,
26/03/2020,Goiânia,GO,21,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Goiânia,GO,26,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Goiânia,GO,33,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Goiânia,GO,33,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Goiânia,GO,35,,
27/03/2020,Hidrolândia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Hidrolândia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Hidrolândia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Hidrolândia,GO,1,,
30/03/2020,Itumbiara,GO,2,,
18/03/2020,Jataí,GO,1,,
19/03/2020,Jataí,GO,1,,
20/03/2020,Jataí,GO,1,,
21/03/2020,Jataí,GO,1,,
22/03/2020,Jataí,GO,1,,
23/03/2020,Jataí,GO,1,,
24/03/2020,Jataí,GO,1,,
25/03/2020,Jataí,GO,1,,
26/03/2020,Jataí,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Jataí,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Jataí,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Jataí,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Jataí,GO,2,,
25/03/2020,Luziânia,GO,1,,
26/03/2020,Luziânia,GO,1,1,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Luziânia,GO,1,1,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Luziânia,GO,1,1,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Luziânia,GO,1,1,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Luziânia,GO,1,1,
27/03/2020,Não informado,GO,5,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
12/03/2020,Rio Verde,GO,1,,
13/03/2020,Rio Verde,GO,1,,
14/03/2020,Rio Verde,GO,1,,
15/03/2020,Rio Verde,GO,1,,
16/03/2020,Rio Verde,GO,2,,
17/03/2020,Rio Verde,GO,2,,
18/03/2020,Rio Verde,GO,3,,
19/03/2020,Rio Verde,GO,3,,
20/03/2020,Rio Verde,GO,3,,
21/03/2020,Rio Verde,GO,3,,
22/03/2020,Rio Verde,GO,5,,
23/03/2020,Rio Verde,GO,5,,
24/03/2020,Rio Verde,GO,5,,
25/03/2020,Rio Verde,GO,6,,
26/03/2020,Rio Verde,GO,6,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Rio Verde,GO,6,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Rio Verde,GO,7,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Rio Verde,GO,7,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Rio Verde,GO,7,,
25/03/2020,Silvânia,GO,1,,
26/03/2020,Silvânia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Silvânia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Silvânia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Silvânia,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Silvânia,GO,1,,
24/03/2020,Valparaíso de Goiás,GO,2,,
25/03/2020,Valparaíso de Goiás,GO,2,,
26/03/2020,Valparaíso de Goiás,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020
27/03/2020,Valparaíso de Goiás,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020
28/03/2020,Valparaíso de Goiás,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020
29/03/2020,Valparaíso de Goiás,GO,2,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020
30/03/2020,Valparaíso de Goiás,GO,2,,
26/03/2020,Imperatriz,MA,1,,
27/03/2020,Imperatriz,MA,1,,http://www.saude.ma.gov.br/downloads/notascovid/nota17.pdf
28/03/2020,Imperatriz,MA,1,,http://www.saude.ma.gov.br/downloads/notascovid/nota18.pdf
29/03/2020,Imperatriz,MA,1,,http://www.saude.ma.gov.br/downloads/notascovid/nota19.pdf
30/03/2020,Imperatriz,MA,1,,http://www.saude.ma.gov.br/downloads/notascovid/nota20.pdf
21/03/2020,São Luís,MA,2,,
22/03/2020,São Luís,MA,2,,
23/03/2020,São Luís,MA,8,,
24/03/2020,São Luís,MA,8,,
25/03/2020,São Luís,MA,8,,
26/03/2020,São Luís,MA,9,,
27/03/2020,São Luís,MA,13,,http://www.saude.ma.gov.br/downloads/notascovid/nota17.pdf
28/03/2020,São Luís,MA,15,,http://www.saude.ma.gov.br/downloads/notascovid/nota18.pdf
29/03/2020,São Luís,MA,21,1,http://www.saude.ma.gov.br/downloads/notascovid/nota19.pdf
30/03/2020,São Luís,MA,22,1,http://www.saude.ma.gov.br/downloads/notascovid/nota20.pdf
15/03/2020,Belo Horizonte,MG,1,,
16/03/2020,Belo Horizonte,MG,1,,
17/03/2020,Belo Horizonte,MG,5,,
18/03/2020,Belo Horizonte,MG,10,,https://www.saude.mg.gov.br/component/gmg/story/12307-informe-epidemiologico-coronavirus-18-03-2020
19/03/2020,Belo Horizonte,MG,18,,https://www.saude.mg.gov.br/component/gmg/story/12317-informe-epidemiologico-coronavirus-19-03-2020
20/03/2020,Belo Horizonte,MG,20,,
21/03/2020,Belo Horizonte,MG,30,,
22/03/2020,Belo Horizonte,MG,30,,
23/03/2020,Belo Horizonte,MG,60,,
24/03/2020,Belo Horizonte,MG,87,,
25/03/2020,Belo Horizonte,MG,90,,
26/03/2020,Belo Horizonte,MG,96,,
27/03/2020,Belo Horizonte,MG,118,,"https://www.em.com.br/app/noticia/gerais/2020/03/27/interna_gerais,1133028/coronavirus-saude-investiga-28-obitos-e-confirma-36-novos-casos-em-mg.shtml"
28/03/2020,Belo Horizonte,MG,129,,https://www.saude.mg.gov.br/component/gmg/story/12378-informe-epidemiologico-coronavirus-28-03-2020
29/03/2020,Belo Horizonte,MG,143,,https://www.saude.mg.gov.br/component/gmg/story/12379-informe-epidemiologico-coronavirus-29-03-2020
30/03/2020,Belo Horizonte,MG,163,,
23/03/2020,Betim,MG,1,,
24/03/2020,Betim,MG,1,,
25/03/2020,Betim,MG,1,,
26/03/2020,Betim,MG,3,,
27/03/2020,Betim,MG,4,,"https://www.em.com.br/app/noticia/gerais/2020/03/27/interna_gerais,1133028/coronavirus-saude-investiga-28-obitos-e-confirma-36-novos-casos-em-mg.shtml"
28/03/2020,Betim,MG,4,,https://www.saude.mg.gov.br/component/gmg/story/12378-informe-epidemiologico-coronavirus-28-03-2020
29/03/2020,Betim,MG,5,,https://www.saude.mg.gov.br/component/gmg/story/12379-informe-epidemiologico-coronavirus-29-03-2020
30/03/2020,Betim,MG,5,,
26/03/2020,Boa Esperança,MG,1,,
27/03/2020,Boa Esperança,MG,1,,"https://www.em.com.br/app/noticia/gerais/2020/03/27/interna_gerais,1133028/coronavirus-saude-investiga-28-obitos-e-confirma-36-novos-casos-em-mg.shtml"
28/03/2020,Boa Esperança,MG,1,,https://www.saude.mg.gov.br/component/gmg/story/12378-informe-epidemiologico-coronavirus-28-03-2020
29/03/2020,Boa Esperança,MG,1,,https://www.saude.mg.gov.br/component/gmg/story/12379-informe-epidemiologico-coronavirus-29-03-2020
30/03/2020,Boa Esperança,MG,1,,
23/03/2020,Bom Despacho,MG,1,,
24/03/2020,Bom Despacho,MG,1,,
25/03/2020,Bom Despacho,MG,1,,
26/03/2020,Bom Despacho,MG,1,,
27/03/2020,Bom Despacho,MG,1,,"https://www.em.com.br/app/noticia/gerais/2020/03/27/interna_gerais,1133028/coronavirus-saude-investiga-28-obitos-e-confirma-36-novos-casos-em-mg.shtml"
28/03/2020,Bom Despacho,MG,1,,https://www.saude.mg.gov.br/component/gmg/story/12378-informe-epidemiologico-coronavirus-28-03-2020
